datetime,machineID,volt,rotate,pressure,vibration
2015-06-22 06:00:00,73,163.99,324.36,92.82,35.58
2015-06-22 07:00:00,73,167.73,470.47,109.86,33.49
2015-06-22 08:00:00,73,164.92,432.38,90.98,32.56
2015-06-22 09:00:00,73,167.16,396.75,109.26,42.03
2015-06-22 10:00:00,73,153.23,356.44,96.1,32.08
2015-06-22 11:00:00,73,143.62,396.76,91.73,34.3
2015-06-22 12:00:00,73,148.51,467.63,92.16,43.81
2015-06-22 13:00:00,73,177.32,422.13,107.46,37.73
2015-06-22 14:00:00,73,178.48,472.49,91.11,31.58
2015-06-22 15:00:00,73,174.93,471.02,93.47,35.51
2015-06-22 16:00:00,73,147.24,352.16,109.96,44.35
2015-06-22 17:00:00,73,150.44,361.11,103.44,32.57
2015-06-22 18:00:00,73,187.98,328.41,93.79,36.42
2015-06-22 19:00:00,73,145.06,425.92,102.68,32.85
2015-06-22 20:00:00,73,160.58,347.93,95.61,35.34
2015-06-22 21:00:00,73,180.45,316.01,95.44,44.54
2015-06-22 22:00:00,73,166.47,349.97,109.54,39.6
2015-06-22 23:00:00,73,158.5,454.55,109.52,37.72
2015-06-23 00:00:00,73,155.01,327.52,90.9,44.05
2015-06-23 01:00:00,73,170.87,430.13,104.58,35.33
2015-06-23 02:00:00,73,177.84,427.75,97.76,40.52
2015-06-23 03:00:00,73,180.43,343.24,108.48,36.85
2015-06-23 04:00:00,73,153.11,328.93,93.9,40.27
2015-06-23 05:00:00,73,184.6,426.25,99.25,30.38
2015-06-23 06:00:00,73,168.06,456.05,98.32,41.79
2015-06-23 07:00:00,73,176.41,432.16,101.81,31.03
2015-06-23 08:00:00,73,167.39,458.82,93.37,40.66
2015-06-23 09:00:00,73,142.73,480.86,93.15,42.25
2015-06-23 10:00:00,73,151.82,378.29,105.76,39.83
2015-06-23 11:00:00,73,167.94,374.25,102.54,43.11
2015-06-23 12:00:00,73,183.9,444.68,105.98,31.29
2015-06-23 13:00:00,73,179.09,359.64,106.05,38.11
2015-06-23 14:00:00,73,140.76,403.98,109.09,41.5
2015-06-23 15:00:00,73,167.62,446.71,91.97,39.23
2015-06-23 16:00:00,73,146.53,312.84,108.17,39.95
2015-06-23 17:00:00,73,174.57,447.46,97.7,34.18
2015-06-23 18:00:00,73,186.03,413.24,91.63,44.94
2015-06-23 19:00:00,73,186.2,446.72,98.12,38.09
2015-06-23 20:00:00,73,183.31,467.57,108.52,35.09
2015-06-23 21:00:00,73,144.88,385.32,106.49,34.59
2015-06-23 22:00:00,73,187.99,401.64,93.97,40.21
2015-06-23 23:00:00,73,155.97,306.66,108.01,43.02
2015-06-24 00:00:00,73,173.53,424.16,101.87,38.75
2015-06-24 01:00:00,73,170.87,355.87,108.84,44.64
2015-06-24 02:00:00,73,154.1,367.11,99.54,37.95
2015-06-24 03:00:00,73,143.34,424.44,107.51,30.99
2015-06-24 04:00:00,73,146.15,340.72,106.07,40.62
2015-06-24 05:00:00,73,168.5,390.53,95.72,37.2
2015-06-24 06:00:00,73,160.43,338.89,94.19,36.89
2015-06-24 07:00:00,73,140.71,419.31,107.75,35.45
2015-06-24 08:00:00,73,189.14,340.45,105.95,39.78
2015-06-24 09:00:00,73,156.15,431.5,104.94,33.01
2015-06-24 10:00:00,73,175.37,357.59,90.53,35.17
2015-06-24 11:00:00,73,143.03,486.98,90.32,31.58
2015-06-24 12:00:00,73,141.49,430.0,104.71,39.85
2015-06-24 13:00:00,73,145.1,390.58,96.03,38.34
2015-06-24 14:00:00,73,179.26,398.37,99.24,36.85
2015-06-24 15:00:00,73,185.51,368.79,95.02,36.89
2015-06-24 16:00:00,73,141.77,403.78,96.79,34.43
2015-06-24 17:00:00,73,170.68,330.55,107.75,31.11
2015-06-24 18:00:00,73,187.64,400.05,105.3,30.45
2015-06-24 19:00:00,73,189.98,351.2,90.85,44.88
2015-06-24 20:00:00,73,182.41,302.05,97.19,44.63
2015-06-24 21:00:00,73,158.83,450.59,101.42,32.7
2015-06-24 22:00:00,73,144.04,324.13,108.43,40.79
2015-06-24 23:00:00,73,168.42,325.7,94.63,42.27
2015-06-25 00:00:00,73,159.84,398.05,94.81,30.77
2015-06-25 01:00:00,73,175.01,321.87,103.01,31.91
2015-06-25 02:00:00,73,160.84,366.34,101.11,41.28
2015-06-25 03:00:00,73,180.36,491.4,99.85,41.81
2015-06-25 04:00:00,73,163.72,390.94,96.79,30.96
2015-06-25 05:00:00,73,173.53,378.08,105.52,30.97
2015-06-25 06:00:00,73,161.34,497.03,107.13,37.39
2015-06-25 07:00:00,73,189.4,481.81,107.55,36.87
2015-06-25 08:00:00,73,181.44,473.27,90.07,34.7
2015-06-25 09:00:00,73,152.87,489.49,92.95,34.77
2015-06-25 10:00:00,73,147.36,398.08,108.06,37.12
2015-06-25 11:00:00,73,168.07,333.36,96.43,39.83
2015-06-25 12:00:00,73,146.14,421.56,101.3,35.56
2015-06-25 13:00:00,73,184.23,379.3,102.36,30.99
2015-06-25 14:00:00,73,189.3,469.17,107.68,35.17
2015-06-25 15:00:00,73,150.44,433.81,106.5,31.48
2015-06-25 16:00:00,73,151.97,498.1,103.36,42.16
2015-06-25 17:00:00,73,162.96,451.38,92.37,37.0
2015-06-25 18:00:00,73,177.88,404.46,97.15,37.71
2015-06-25 19:00:00,73,180.98,384.01,90.42,44.34
2015-06-25 20:00:00,73,156.29,305.97,105.31,31.7
2015-06-25 21:00:00,73,163.32,366.52,104.34,35.86
2015-06-25 22:00:00,73,166.78,314.69,107.74,39.56
2015-06-25 23:00:00,73,145.53,463.18,95.33,39.03
2015-06-26 00:00:00,73,186.37,388.93,102.49,34.74
2015-06-26 01:00:00,73,156.2,389.67,91.37,33.85
2015-06-26 02:00:00,73,159.1,311.32,96.4,45.0
2015-06-26 03:00:00,73,176.35,317.67,99.69,30.77
2015-06-26 04:00:00,73,165.46,341.98,99.78,36.88
2015-06-26 05:00:00,73,143.92,470.1,106.17,30.34
2015-06-26 06:00:00,73,143.58,303.39,92.45,31.87
2015-06-26 07:00:00,73,160.17,313.62,106.88,30.78
2015-06-26 08:00:00,73,167.01,478.93,99.21,41.81
2015-06-26 09:00:00,73,143.8,432.27,94.87,36.84
2015-06-26 10:00:00,73,144.76,407.99,106.97,31.07
2015-06-26 11:00:00,73,178.57,414.38,101.62,42.37
2015-06-26 12:00:00,73,179.43,361.96,94.71,42.27
2015-06-26 13:00:00,73,144.65,412.59,108.14,43.47
2015-06-26 14:00:00,73,159.09,442.1,107.67,40.31
2015-06-26 15:00:00,73,152.26,432.13,96.91,40.1
2015-06-26 16:00:00,73,153.75,308.81,99.26,33.67
2015-06-26 17:00:00,73,177.57,483.13,92.27,43.9
2015-06-26 18:00:00,73,182.2,315.3,99.05,35.76
2015-06-26 19:00:00,73,165.07,451.24,102.96,35.54
2015-06-26 20:00:00,73,155.11,373.6,108.49,30.12
2015-06-26 21:00:00,73,150.12,463.68,105.78,33.03
2015-06-26 22:00:00,73,144.99,458.08,100.87,33.28
2015-06-26 23:00:00,73,147.58,423.99,94.25,43.09
2015-06-27 00:00:00,73,168.93,499.51,103.06,31.52
2015-06-27 01:00:00,73,156.15,389.24,103.56,38.14
2015-06-27 02:00:00,73,176.12,305.43,105.95,30.43
2015-06-27 03:00:00,73,159.15,363.9,98.87,37.07
2015-06-27 04:00:00,73,151.11,351.64,101.52,43.31
2015-06-27 05:00:00,73,171.62,443.89,108.56,31.92
2015-06-27 06:00:00,73,180.44,365.26,103.99,31.04
2015-06-27 07:00:00,73,141.24,361.42,101.68,34.61
2015-06-27 08:00:00,73,163.35,364.12,97.66,42.77
2015-06-27 09:00:00,73,150.15,412.69,108.72,30.74
2015-06-27 10:00:00,73,171.86,496.28,103.09,33.92
2015-06-27 11:00:00,73,160.16,470.18,91.71,44.64
2015-06-27 12:00:00,73,150.0,489.73,105.25,36.84
2015-06-27 13:00:00,73,175.0,319.37,102.29,34.58
2015-06-27 14:00:00,73,140.46,302.73,108.6,31.34
2015-06-27 15:00:00,73,157.5,465.07,97.53,33.26
2015-06-27 16:00:00,73,175.73,341.34,92.85,44.8
2015-06-27 17:00:00,73,168.69,475.9,90.29,31.37
2015-06-27 18:00:00,73,188.29,419.53,100.32,39.89
2015-06-27 19:00:00,73,161.66,384.42,109.53,30.55
2015-06-27 20:00:00,73,179.25,460.45,103.78,41.54
2015-06-27 21:00:00,73,159.38,372.08,101.17,33.39
2015-06-27 22:00:00,73,187.19,402.03,107.18,43.09
2015-06-27 23:00:00,73,149.49,335.43,100.37,40.87
2015-06-28 00:00:00,73,165.2,311.8,108.1,34.51
2015-06-28 01:00:00,73,157.59,321.77,104.48,42.51
2015-06-28 02:00:00,73,155.22,442.7,105.65,37.31
2015-06-28 03:00:00,73,178.28,386.06,95.75,43.86
2015-06-28 04:00:00,73,140.87,454.11,99.51,35.4
2015-06-28 05:00:00,73,174.26,440.59,99.46,44.9
2015-06-28 06:00:00,73,168.66,415.42,107.68,35.49
2015-06-28 07:00:00,73,156.12,341.66,103.85,43.25
2015-06-28 08:00:00,73,173.8,369.26,99.04,41.0
2015-06-28 09:00:00,73,144.9,450.46,104.22,30.31
2015-06-28 10:00:00,73,148.33,490.16,108.87,32.34
2015-06-28 11:00:00,73,158.58,473.17,103.19,44.84
2015-06-28 12:00:00,73,148.96,409.65,108.53,42.81
2015-06-28 13:00:00,73,164.65,444.26,105.45,42.78
2015-06-28 14:00:00,73,163.64,371.07,97.66,42.56
2015-06-28 15:00:00,73,162.22,477.09,91.6,44.04
2015-06-28 16:00:00,73,185.13,361.64,103.97,31.75
2015-06-28 17:00:00,73,147.07,412.31,102.39,42.77
2015-06-28 18:00:00,73,141.28,365.27,97.79,32.9
2015-06-28 19:00:00,73,143.26,434.51,109.6,32.44
2015-06-28 20:00:00,73,142.77,344.04,103.45,35.17
2015-06-28 21:00:00,73,173.97,359.28,99.95,31.2
2015-06-28 22:00:00,73,150.42,358.75,102.59,39.0
2015-06-28 23:00:00,73,160.39,409.13,101.78,41.82
2015-06-29 00:00:00,73,184.38,408.32,91.48,39.03
2015-06-29 01:00:00,73,175.45,438.27,103.13,42.22
2015-06-29 02:00:00,73,146.24,342.64,101.97,42.48
2015-06-29 03:00:00,73,182.08,368.37,103.05,31.11
2015-06-29 04:00:00,73,146.57,469.84,99.75,43.48
2015-06-29 05:00:00,73,182.96,394.11,106.58,35.38
2015-06-29 06:00:00,73,180.09,308.82,99.45,39.28
2015-06-29 07:00:00,73,174.86,313.11,104.68,32.59
2015-06-29 08:00:00,73,174.61,313.61,96.12,35.31
2015-06-29 09:00:00,73,149.72,342.44,98.52,37.13
2015-06-29 10:00:00,73,146.25,479.36,108.6,38.06
2015-06-29 11:00:00,73,181.28,408.88,105.55,34.98
2015-06-29 12:00:00,73,149.19,374.75,91.32,35.66
2015-06-29 13:00:00,73,147.16,481.42,91.29,38.13
2015-06-29 14:00:00,73,144.64,301.16,106.97,40.14
2015-06-29 15:00:00,73,176.85,306.26,97.67,42.07
2015-06-29 16:00:00,73,148.68,498.86,109.02,35.27
2015-06-29 17:00:00,73,174.24,390.57,100.42,31.14
2015-06-29 18:00:00,73,165.73,399.91,101.59,33.93
2015-06-29 19:00:00,73,140.61,348.11,92.92,35.25
2015-06-29 20:00:00,73,153.95,467.21,100.89,38.93
2015-06-29 21:00:00,73,189.26,462.08,103.01,36.03
2015-06-29 22:00:00,73,165.22,427.99,104.63,37.47
2015-06-29 23:00:00,73,157.14,463.32,91.67,38.92
2015-06-30 00:00:00,73,155.59,369.15,103.1,34.91
2015-06-30 01:00:00,73,149.15,387.4,103.9,34.33
2015-06-30 02:00:00,73,143.87,350.8,107.7,35.4
2015-06-30 03:00:00,73,160.39,457.51,100.81,36.53
2015-06-30 04:00:00,73,163.41,434.4,102.4,36.03
2015-06-30 05:00:00,73,145.99,338.45,106.18,34.47
2015-06-30 06:00:00,73,162.26,312.89,105.59,37.0
2015-06-30 07:00:00,73,163.52,431.74,100.59,39.84
2015-06-30 08:00:00,73,157.12,428.26,104.15,33.38
2015-06-30 09:00:00,73,181.99,322.65,106.59,34.7
2015-06-30 10:00:00,73,184.1,434.57,95.82,41.31
2015-06-30 11:00:00,73,169.9,441.64,95.26,44.37
2015-06-30 12:00:00,73,170.23,338.14,93.77,39.65
2015-06-30 13:00:00,73,163.48,384.44,107.8,36.35
2015-06-30 14:00:00,73,187.67,361.42,105.64,33.0
2015-06-30 15:00:00,73,169.24,358.71,96.85,44.69
2015-06-30 16:00:00,73,157.77,478.81,96.85,36.63
2015-06-30 17:00:00,73,173.51,377.35,109.95,40.86
2015-06-30 18:00:00,73,170.6,303.82,99.78,34.28
2015-06-30 19:00:00,73,185.97,343.3,104.45,44.73
2015-06-30 20:00:00,73,180.63,331.87,108.96,33.6
2015-06-30 21:00:00,73,185.96,391.67,101.15,33.54
2015-06-30 22:00:00,73,156.15,408.14,98.46,34.14
2015-06-30 23:00:00,73,183.92,301.3,95.21,44.33
2015-06-01 00:00:00,74,186.44,317.09,105.08,35.68
2015-06-01 01:00:00,74,156.98,368.52,109.91,35.36
2015-06-01 02:00:00,74,180.15,358.07,94.66,31.73
2015-06-01 03:00:00,74,187.1,347.84,90.35,38.37
2015-06-01 04:00:00,74,180.77,321.99,97.95,37.21
2015-06-01 05:00:00,74,159.56,332.98,108.2,38.4
2015-06-01 06:00:00,74,158.92,458.34,102.23,39.97
2015-06-01 07:00:00,74,172.48,427.93,99.02,30.24
2015-06-01 08:00:00,74,156.92,461.83,100.03,43.55
2015-06-01 09:00:00,74,164.95,495.45,91.98,42.77
2015-06-01 10:00:00,74,176.0,435.7,99.23,40.54
2015-06-01 11:00:00,74,178.18,401.1,100.48,30.83
2015-06-01 12:00:00,74,187.38,441.02,104.32,43.68
2015-06-01 13:00:00,74,168.39,359.41,96.87,31.93
2015-06-01 14:00:00,74,152.03,314.03,99.84,31.26
2015-06-01 15:00:00,74,153.54,499.19,102.33,38.14
2015-06-01 16:00:00,74,175.41,311.29,107.88,40.13
2015-06-01 17:00:00,74,141.44,475.75,90.36,40.38
2015-06-01 18:00:00,74,143.62,338.53,103.08,38.4
2015-06-01 19:00:00,74,182.33,473.23,104.54,43.76
2015-06-01 20:00:00,74,174.18,447.29,100.91,30.39
2015-06-01 21:00:00,74,169.38,321.66,100.63,33.41
2015-06-01 22:00:00,74,151.46,483.48,101.43,30.11
2015-06-01 23:00:00,74,157.92,317.15,104.55,38.98
2015-06-02 00:00:00,74,171.76,359.81,107.26,33.63
2015-06-02 01:00:00,74,163.92,375.94,95.87,30.6
2015-06-02 02:00:00,74,173.75,307.38,103.19,41.2
2015-06-02 03:00:00,74,177.13,431.39,103.43,35.64
2015-06-02 04:00:00,74,160.98,414.4,99.32,30.01
2015-06-02 05:00:00,74,181.83,420.04,92.74,44.36
2015-06-02 06:00:00,74,160.7,312.48,92.07,33.11
2015-06-02 07:00:00,74,158.88,488.28,97.81,38.64
2015-06-02 08:00:00,74,167.68,315.39,95.06,36.41
2015-06-02 09:00:00,74,164.66,484.6,105.83,31.73
2015-06-02 10:00:00,74,149.87,362.1,106.85,34.13
2015-06-02 11:00:00,74,181.61,358.8,95.96,38.81
2015-06-02 12:00:00,74,152.29,463.71,107.91,38.74
2015-06-02 13:00:00,74,169.06,464.56,100.17,35.32
2015-06-02 14:00:00,74,173.87,478.44,106.56,30.69
2015-06-02 15:00:00,74,169.26,433.07,102.34,35.8
2015-06-02 16:00:00,74,178.5,345.0,95.02,42.87
2015-06-02 17:00:00,74,143.27,359.71,106.25,32.35
2015-06-02 18:00:00,74,175.3,459.34,105.02,42.46
2015-06-02 19:00:00,74,173.41,476.39,100.18,39.33
2015-06-02 20:00:00,74,165.56,405.98,90.98,40.46
2015-06-02 21:00:00,74,140.37,305.45,97.68,38.18
2015-06-02 22:00:00,74,168.07,382.81,106.26,43.0
2015-06-02 23:00:00,74,158.01,306.69,106.92,40.27
2015-06-03 00:00:00,74,141.29,462.81,95.07,34.16
2015-06-03 01:00:00,74,163.37,499.54,101.34,30.33
2015-06-03 02:00:00,74,188.47,366.5,90.28,32.96
2015-06-03 03:00:00,74,148.04,353.26,95.3,34.1
2015-06-03 04:00:00,74,175.65,480.27,93.78,36.31
2015-06-03 05:00:00,74,176.59,466.02,92.07,32.68
2015-06-03 06:00:00,74,165.07,382.3,104.02,36.4
2015-06-03 07:00:00,74,152.31,403.8,90.17,32.05
2015-06-03 08:00:00,74,160.4,441.76,100.67,35.93
2015-06-03 09:00:00,74,163.54,386.21,96.86,36.7
2015-06-03 10:00:00,74,158.34,337.85,90.18,33.61
2015-06-03 11:00:00,74,176.17,338.58,107.23,33.03
2015-06-03 12:00:00,74,142.97,477.66,105.9,37.43
2015-06-03 13:00:00,74,145.93,340.03,101.36,31.97
2015-06-03 14:00:00,74,163.06,459.18,94.95,38.93
2015-06-03 15:00:00,74,180.98,434.8,99.77,39.32
2015-06-03 16:00:00,74,162.1,308.59,107.76,39.26
2015-06-03 17:00:00,74,148.02,364.1,106.9,43.13
2015-06-03 18:00:00,74,170.35,441.59,92.21,30.36
2015-06-03 19:00:00,74,171.35,300.04,107.53,41.55
2015-06-03 20:00:00,74,188.34,459.08,104.29,37.3
2015-06-03 21:00:00,74,148.59,498.04,90.36,36.75
2015-06-03 22:00:00,74,173.76,380.76,106.66,30.45
2015-06-03 23:00:00,74,174.95,471.77,95.51,31.59
2015-06-04 00:00:00,74,146.27,443.02,101.26,37.99
2015-06-04 01:00:00,74,155.23,435.19,97.6,44.1
2015-06-04 02:00:00,74,165.36,376.79,105.58,37.9
2015-06-04 03:00:00,74,143.0,457.55,98.26,34.29
2015-06-04 04:00:00,74,158.82,390.54,94.66,36.05
2015-06-04 05:00:00,74,168.12,439.31,101.15,36.75
2015-06-04 06:00:00,74,163.95,448.58,97.19,31.76
2015-06-04 07:00:00,74,146.31,350.82,108.96,44.79
2015-06-04 08:00:00,74,186.86,442.03,92.21,37.08
2015-06-04 09:00:00,74,146.85,495.52,90.26,40.23
2015-06-04 10:00:00,74,172.84,426.3,104.58,39.75
2015-06-04 11:00:00,74,163.54,443.87,107.22,40.46
2015-06-04 12:00:00,74,157.8,494.51,108.21,40.6
2015-06-04 13:00:00,74,149.2,407.11,102.16,30.77
2015-06-04 14:00:00,74,155.66,303.03,105.08,42.29
2015-06-04 15:00:00,74,145.54,354.69,100.54,37.18
2015-06-04 16:00:00,74,184.38,414.99,91.07,32.63
2015-06-04 17:00:00,74,182.4,340.08,96.55,43.03
2015-06-04 18:00:00,74,171.2,446.72,108.84,40.14
2015-06-04 19:00:00,74,157.83,334.64,109.08,34.92
2015-06-04 20:00:00,74,171.53,410.48,100.35,38.04
2015-06-04 21:00:00,74,166.58,306.23,92.73,39.73
2015-06-04 22:00:00,74,144.32,439.59,99.1,41.65
2015-06-04 23:00:00,74,174.53,413.13,93.4,44.63
2015-06-05 00:00:00,74,166.93,397.11,109.43,38.61
2015-06-05 01:00:00,74,157.61,390.86,102.9,35.55
2015-06-05 02:00:00,74,145.89,394.97,98.05,40.39
2015-06-05 03:00:00,74,185.52,431.52,102.39,41.61
2015-06-05 04:00:00,74,152.37,385.02,102.17,37.56
2015-06-05 05:00:00,74,156.95,370.02,104.93,34.49
2015-06-05 06:00:00,74,145.32,395.14,96.93,41.42
2015-06-05 07:00:00,74,181.71,479.4,109.76,31.76
2015-06-05 08:00:00,74,177.06,374.84,95.14,44.0
2015-06-05 09:00:00,74,182.55,403.0,106.56,38.7
2015-06-05 10:00:00,74,144.02,352.82,94.97,36.63
2015-06-05 11:00:00,74,183.73,341.13,93.54,33.54
2015-06-05 12:00:00,74,159.17,411.5,107.77,39.27
2015-06-05 13:00:00,74,146.88,386.23,107.74,39.52
2015-06-05 14:00:00,74,181.02,332.5,97.23,36.49
2015-06-05 15:00:00,74,184.71,439.12,106.59,39.42
2015-06-05 16:00:00,74,142.79,410.41,99.8,43.09
2015-06-05 17:00:00,74,166.54,497.94,90.24,34.69
2015-06-05 18:00:00,74,171.79,342.5,95.32,30.64
2015-06-05 19:00:00,74,173.38,426.42,109.59,34.85
2015-06-05 20:00:00,74,185.62,446.86,97.85,31.2
2015-06-05 21:00:00,74,172.05,315.59,105.74,39.31
2015-06-05 22:00:00,74,171.12,396.77,104.58,38.78
2015-06-05 23:00:00,74,182.34,325.35,97.25,36.5
2015-06-06 00:00:00,74,181.72,315.7,101.89,34.74
2015-06-06 01:00:00,74,173.01,324.57,105.29,30.68
2015-06-06 02:00:00,74,177.47,483.32,92.57,36.81
2015-06-06 03:00:00,74,183.48,373.02,92.41,34.26
2015-06-06 04:00:00,74,140.85,482.4,96.65,37.3
2015-06-06 05:00:00,74,169.61,366.92,94.43,43.56
2015-06-06 06:00:00,74,167.4,333.67,101.25,38.18
2015-06-06 07:00:00,74,143.1,454.63,98.62,31.75
2015-06-06 08:00:00,74,158.76,483.48,101.59,43.29
2015-06-06 09:00:00,74,146.18,402.78,91.65,43.89
2015-06-06 10:00:00,74,189.19,304.35,103.14,41.87
2015-06-06 11:00:00,74,152.04,409.49,93.74,31.04
2015-06-06 12:00:00,74,155.89,327.81,93.69,34.41
2015-06-06 13:00:00,74,175.42,401.72,107.2,33.68
2015-06-06 14:00:00,74,181.23,442.82,109.01,32.75
2015-06-06 15:00:00,74,160.54,319.21,104.31,36.46
2015-06-06 16:00:00,74,147.27,393.0,99.71,44.68
2015-06-06 17:00:00,74,152.19,367.09,96.26,30.46
2015-06-06 18:00:00,74,143.34,315.51,109.98,41.65
2015-06-06 19:00:00,74,161.49,364.8,102.18,35.27
2015-06-06 20:00:00,74,168.96,355.41,102.09,37.03
2015-06-06 21:00:00,74,163.82,496.38,101.23,30.47
2015-06-06 22:00:00,74,175.99,443.04,100.71,41.4
2015-06-06 23:00:00,74,180.54,312.45,96.26,40.8
2015-06-07 00:00:00,74,176.65,316.22,101.74,36.6
2015-06-07 01:00:00,74,175.17,470.6,96.63,43.82
2015-06-07 02:00:00,74,146.03,472.1,109.26,36.0
2015-06-07 03:00:00,74,161.76,411.28,104.54,35.13
2015-06-07 04:00:00,74,184.14,345.12,102.72,43.7
2015-06-07 05:00:00,74,178.4,420.08,108.47,30.94
2015-06-07 06:00:00,74,189.45,373.98,107.41,30.81
2015-06-07 07:00:00,74,185.61,490.15,105.36,44.23
2015-06-07 08:00:00,74,163.76,455.76,101.35,36.66
2015-06-07 09:00:00,74,184.96,313.99,99.09,33.76
2015-06-07 10:00:00,74,174.16,462.79,96.71,41.31
2015-06-07 11:00:00,74,154.21,371.23,103.47,30.52
2015-06-07 12:00:00,74,140.35,319.23,103.17,39.86
2015-06-07 13:00:00,74,173.53,373.07,99.51,38.58
2015-06-07 14:00:00,74,157.89,371.54,91.75,31.07
2015-06-07 15:00:00,74,159.81,471.32,96.65,44.84
2015-06-07 16:00:00,74,172.72,350.68,108.63,37.69
2015-06-07 17:00:00,74,159.24,319.53,103.59,36.4
2015-06-07 18:00:00,74,156.05,423.14,109.24,36.68
2015-06-07 19:00:00,74,171.63,400.04,103.54,43.58
2015-06-07 20:00:00,74,172.72,465.01,108.09,33.38
2015-06-07 21:00:00,74,148.09,412.48,104.75,37.45
2015-06-07 22:00:00,74,166.85,344.93,93.51,43.13
2015-06-07 23:00:00,74,155.15,352.52,108.14,41.71
2015-06-08 00:00:00,74,156.32,324.85,100.2,36.6
2015-06-08 01:00:00,74,169.53,343.7,97.64,40.66
2015-06-08 02:00:00,74,147.23,347.47,98.67,42.59
2015-06-08 03:00:00,74,161.54,487.49,104.22,43.14
2015-06-08 04:00:00,74,164.35,321.14,109.27,38.61
2015-06-08 05:00:00,74,170.67,364.86,97.06,37.25
2015-06-08 06:00:00,74,176.57,371.79,101.26,34.16
2015-06-08 07:00:00,74,173.95,443.42,107.3,36.99
2015-06-08 08:00:00,74,144.11,399.0,95.91,37.69
2015-06-08 09:00:00,74,157.42,432.6,107.33,42.22
2015-06-08 10:00:00,74,163.28,492.91,98.72,35.72
2015-06-08 11:00:00,74,169.91,470.72,98.14,33.22
2015-06-08 12:00:00,74,182.86,412.55,98.52,35.1
2015-06-08 13:00:00,74,149.17,406.49,97.41,37.47
2015-06-08 14:00:00,74,187.49,317.96,99.74,32.64
2015-06-08 15:00:00,74,171.51,470.75,92.3,32.81
2015-06-08 16:00:00,74,161.07,467.31,99.76,31.94
2015-06-08 17:00:00,74,153.16,407.38,91.74,33.16
2015-06-08 18:00:00,74,174.63,320.73,90.73,36.97
2015-06-08 19:00:00,74,156.83,478.49,96.77,33.53
2015-06-08 20:00:00,74,164.98,416.02,107.93,37.55
2015-06-08 21:00:00,74,172.62,395.23,102.84,32.95
2015-06-08 22:00:00,74,143.63,427.26,94.79,37.92
2015-06-08 23:00:00,74,189.29,486.36,93.07,41.55
2015-06-09 00:00:00,74,184.95,427.15,94.3,31.67
2015-06-09 01:00:00,74,164.72,473.93,108.67,34.47
2015-06-09 02:00:00,74,178.24,360.15,98.46,31.76
2015-06-09 03:00:00,74,172.08,386.5,104.17,30.96
2015-06-09 04:00:00,74,158.02,442.98,105.16,40.0
2015-06-09 05:00:00,74,141.87,349.52,94.23,36.92
2015-06-09 06:00:00,74,167.9,436.94,100.08,38.61
2015-06-09 07:00:00,74,156.17,427.56,105.54,44.29
2015-06-09 08:00:00,74,183.29,366.47,105.05,30.36
2015-06-09 09:00:00,74,156.97,314.36,94.72,37.93
2015-06-09 10:00:00,74,172.27,361.6,92.9,31.61
2015-06-09 11:00:00,74,158.34,405.89,90.69,39.88
2015-06-09 12:00:00,74,173.71,356.96,108.63,30.6
2015-06-09 13:00:00,74,180.13,328.44,94.23,38.45
2015-06-09 14:00:00,74,156.02,494.91,92.16,34.63
2015-06-09 15:00:00,74,189.41,391.67,105.78,38.06
2015-06-09 16:00:00,74,144.07,489.52,108.56,42.14
2015-06-09 17:00:00,74,171.32,350.25,105.9,37.25
2015-06-09 18:00:00,74,141.1,462.33,109.58,38.86
2015-06-09 19:00:00,74,183.02,429.97,104.34,31.29
2015-06-09 20:00:00,74,158.95,409.34,98.6,32.88
2015-06-09 21:00:00,74,143.38,408.81,104.69,33.59
2015-06-09 22:00:00,74,155.28,466.91,97.7,41.91
2015-06-09 23:00:00,74,149.47,426.87,93.32,34.65
2015-06-10 00:00:00,74,176.01,485.05,96.74,34.99
2015-06-10 01:00:00,74,170.26,306.24,107.95,34.21
2015-06-10 02:00:00,74,181.02,332.05,103.76,32.62
2015-06-10 03:00:00,74,153.64,329.07,97.29,38.0
2015-06-10 04:00:00,74,164.48,475.25,108.47,35.01
2015-06-10 05:00:00,74,160.54,335.66,100.97,42.7
2015-06-10 06:00:00,74,164.56,473.25,106.66,36.95
2015-06-10 07:00:00,74,172.71,476.68,107.85,36.21
2015-06-10 08:00:00,74,147.1,332.22,95.51,38.83
2015-06-10 09:00:00,74,155.49,327.63,90.99,34.23
2015-06-10 10:00:00,74,161.32,453.18,104.43,38.36
2015-06-10 11:00:00,74,159.38,317.37,100.58,35.85
2015-06-10 12:00:00,74,187.56,356.44,107.53,33.41
2015-06-10 13:00:00,74,180.11,332.82,108.16,30.41
2015-06-10 14:00:00,74,180.17,480.66,100.26,38.4
2015-06-10 15:00:00,74,174.86,421.59,106.12,35.01
2015-06-10 16:00:00,74,154.26,466.91,90.29,43.7
2015-06-10 17:00:00,74,163.49,431.41,95.13,30.88
2015-06-10 18:00:00,74,166.46,396.96,91.74,34.33
2015-06-10 19:00:00,74,156.07,487.75,96.78,35.8
2015-06-10 20:00:00,74,151.88,429.69,96.07,36.77
2015-06-10 21:00:00,74,189.26,499.89,107.69,40.03
2015-06-10 22:00:00,74,164.78,405.5,95.1,32.38
2015-06-10 23:00:00,74,151.1,342.37,95.63,37.32
